ID;NAME;TYPE;SRC;REFYEAR
18970979;BROOKFIELD CORPORATION;FIN_REP;https://bn.brookfield.com/sites/brookfield-bn/files/BN-IR-Master/Annual-Reports/2024/2024%20-%20Updated/2024_BN_Annual_Report_vF.pdf;2024
18970979;BROOKFIELD CORPORATION;OTHER;https://companiesmarketcap.com/brookfield-corporation/revenue/;2024
18970979;BROOKFIELD CORPORATION;OTHER;https://finance.yahoo.com/quote/BN/;2024
18970979;BROOKFIELD CORPORATION;OTHER;https://www.google.com/finance/quote/BAM:TSE;2024
18970979;BROOKFIELD CORPORATION;OTHER;https://www.reuters.com/markets/companies/BIPC.N/profile/;2024
18970979;BROOKFIELD CORPORATION;OTHER;;
18974095;UMICORE;FIN_REP;https://www.umicore.com/files/secure-documents/f80f2918-ed1f-4461-9f59-d6ef5aa9f7a5.pdf;2024
18974095;UMICORE;OTHER;https://companiesmarketcap.com/eur/umicore/revenue/;2024
18974095;UMICORE;OTHER;https://finance.yahoo.com/quote/UMI.BR/key-statistics/;2024
18974095;UMICORE;OTHER;https://jp.reuters.com/markets/companies/UMI.BR;2024
18974095;UMICORE;OTHER;https://www.google.com/finance/quote/MELE:EBR;2024
18974095;UMICORE;OTHER;;
18976475;KONE;FIN_REP;https://www.kone.com/en/Images/KONE_Annual%20Review_2024_tcm17-134328.pdf;2024
18976475;KONE;OTHER;https://companiesmarketcap.com/kone/revenue/;2024
18976475;KONE;OTHER;https://finance.yahoo.com/quote/KNEBV.HE/history/;2024
18976475;KONE;OTHER;https://www.reuters.com/markets/companies/KNEBV.HE/;2024
18976475;KONE;OTHER;https://www.google.com/finance/quote/KCR:HEL;2024
18976475;KONE;OTHER;;
18980415;MICROSOFT CORPORATION;FIN_REP;https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/Microsoft-2024-Environmental-Sustainability-Report.pdf;2024
18980415;MICROSOFT CORPORATION;OTHER;https://companiesmarketcap.com/microsoft/revenue/;2024
18980415;MICROSOFT CORPORATION;OTHER;https://finance.yahoo.com/quote/MSFT/;2024
18980415;MICROSOFT CORPORATION;OTHER;https://www.google.com/finance/quote/MSF:ETR;2024
18980415;MICROSOFT CORPORATION;OTHER;https://www.reuters.com/markets/companies/MSFT.O/key-metrics;2024
18980415;MICROSOFT CORPORATION;OTHER;;
18981199;GSK PLC;FIN_REP;https://www.gsk.com/media/11850/annual-report-2024.pdf;2024
18981199;GSK PLC;OTHER;https://finance.yahoo.com/quote/GSK/;2024
18981199;GSK PLC;OTHER;https://www.reuters.com/markets/companies/GSK.L/;2024
18981199;GSK PLC;OTHER;https://companiesmarketcap.com/glaxo-smith-kline/stock-splits/;2024
18981199;GSK PLC;OTHER;https://www.google.com/finance/quote/GSK:NYSE;2024
18981199;GSK PLC;OTHER;;
18984365;NOKIA;FIN_REP;https://www.nokia.com/system/files/2025-03/nokia-annual-report-2024_1.pdf;2024
18984365;NOKIA;OTHER;https://companiesmarketcap.com/nokia/revenue/;2024
18984365;NOKIA;OTHER;https://finance.yahoo.com/quote/NOK/;2024
18984365;NOKIA;OTHER;https://jp.reuters.com/markets/companies/nokia.he/all-listings;2024
18984365;NOKIA;OTHER;https://www.google.com/finance/quote/NOKIA:HEL;2024
18984365;NOKIA;OTHER;;
18984744;MONDELEZ INTERNATIONAL INC.;FIN_REP;https://ir.mondelezinternational.com/static-files/e5f143c0-7dca-48c1-b66a-9d7a19c54c03;2024
18984744;MONDELEZ INTERNATIONAL INC.;OTHER;https://companiesmarketcap.com/mondelez/marketcap/;2024
18984744;MONDELEZ INTERNATIONAL INC.;OTHER;https://finance.yahoo.com/quote/MDLZ/;2024
18984744;MONDELEZ INTERNATIONAL INC.;OTHER;https://www.google.com/finance/quote/MDLZ:NASDAQ;2024
18984744;MONDELEZ INTERNATIONAL INC.;OTHER;https://www.reuters.com/markets/companies/MDLZ.OQ/;2024
18984744;MONDELEZ INTERNATIONAL INC.;OTHER;;
18986164;TELEFONICA;FIN_REP;https://www.telefonica.com/en/wp-content/uploads/sites/5/2024/02/Consolidated-Annual-Accounts-2023.pdf;2023
18986164;TELEFONICA;OTHER;https://companiesmarketcap.com/telefonica/revenue/;2024
18986164;TELEFONICA;OTHER;https://finance.yahoo.com/quote/TEF/;2024
18986164;TELEFONICA;OTHER;https://www.google.com/finance/quote/TEF:BME;2024
18986164;TELEFONICA;OTHER;https://www.reuters.com/markets/companies/TEF.MC/;2024
18986164;TELEFONICA;OTHER;;
18987927;ENI S P A;FIN_REP;https://www.eni.com/content/dam/enicom/documents/eng/reports/2024/ar-2024/Annual-Report-2024.pdf;2024
18987927;ENI S P A;OTHER;https://finance.yahoo.com/quote/E/;2024
18987927;ENI S P A;OTHER;https://companiesmarketcap.com/inr/eni/revenue/;2024
18987927;ENI S P A;OTHER;https://www.google.com/finance/quote/ENI:BIT;2024
18987927;ENI S P A;OTHER;https://www.reuters.com/markets/companies/ENI.MI/;2024
18987927;ENI S P A;OTHER;;
18988574;ARCELORMITTAL;FIN_REP;https://corporate.arcelormittal.com/media/upipeqnl/annual-report-2023.pdf;2023
18988574;ARCELORMITTAL;OTHER;https://companiesmarketcap.com/arcelor-mittal/revenue/;2024
18988574;ARCELORMITTAL;OTHER;https://finance.yahoo.com/quote/MT/;2024
18988574;ARCELORMITTAL;OTHER;https://www.google.com/finance/quote/MT:AMS;2024
18988574;ARCELORMITTAL;OTHER;https://jp.reuters.com/markets/companies/mt/;2024
18988574;ARCELORMITTAL;OTHER;;
18990015;HEIDELBERGCEMENT;FIN_REP;https://www.heidelbergmaterials.com/sites/default/files/2024-03/HM_ASR_2023.pdf;2023
18990015;HEIDELBERGCEMENT;OTHER;https://companiesmarketcap.com/heidelbergcement-india/revenue/;2024
18990015;HEIDELBERGCEMENT;OTHER;https://uk.finance.yahoo.com/quote/HEI.DE/;2024
18990015;HEIDELBERGCEMENT;OTHER;https://www.google.com/finance/quote/HEI:ETR;2024
18990015;HEIDELBERGCEMENT;OTHER;https://www.reuters.com/markets/companies/HEIG.DE/;2024
18990015;HEIDELBERGCEMENT;OTHER;;
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);FIN_REP;https://www.sec.gov/Archives/edgar/data/1867072/000110465924070890/tm2411294d3_ars.pdf;2024
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);OTHER;https://companiesmarketcap.com/ibm/revenue/;2024
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);OTHER;https://finance.yahoo.com/quote/IBM/;2024
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);OTHER;https://www.google.com/finance/quote/IBM:NYSE;2024
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);OTHER;https://www.reuters.com/markets/companies/IBM.N/;2024
18990928;INTERNATIONAL BUSINESS MACHINES CORP(IBM);OTHER;;
18997891;MEDTRONIC PLC;FIN_REP;https://docs.publicnow.com/viewDoc.aspx?filename=42915\EXT\191D9F481FD1C29A62F716F36D88E0521C99B12D_E993428DDA3637AF4453EF0345522E7010F68521.PDF;2024
18997891;MEDTRONIC PLC;OTHER;https://companiesmarketcap.com/medtronic/revenue/;2024
18997891;MEDTRONIC PLC;OTHER;https://finance.yahoo.com/quote/MDT/;2024
18997891;MEDTRONIC PLC;OTHER;https://www.google.com/finance/quote/MDT:NYSE;2024
18997891;MEDTRONIC PLC;OTHER;https://www.reuters.com/markets/companies/MDT.N/key-metrics/growth;2024
18997891;MEDTRONIC PLC;OTHER;;
19004631;NESTLE S.A.;FIN_REP;https://www.nestle.com/sites/default/files/2025-02/annual-review-2024-en.pdf;2024
19004631;NESTLE S.A.;OTHER;https://finance.yahoo.com/quote/NESN.SW/;2024
19004631;NESTLE S.A.;OTHER;https://companiesmarketcap.com/nestle/revenue/;2024
19004631;NESTLE S.A.;OTHER;https://www.google.com/finance/quote/NESN:SWX;2024
19004631;NESTLE S.A.;OTHER;https://www.reuters.com/markets/companies/NESN.S;2024
19004631;NESTLE S.A.;OTHER;;
19011564;SODIM;FIN_REP;https://corporate.arcelormittal.com/media/upipeqnl/annual-report-2023.pdf;2023
19011564;SODIM;OTHER;;
19011564;SODIM;OTHER;;
19011564;SODIM;OTHER;;
19011564;SODIM;OTHER;;
19011564;SODIM;OTHER;;
19013259;META PLATFORMS INC.;FIN_REP;https://s21.q4cdn.com/399680738/files/doc_financials/2023/q4/Meta-12-31-2023-Exhibit-99-1-FINAL.pdf;2023
19013259;META PLATFORMS INC.;OTHER;https://companiesmarketcap.com/meta-platforms/revenue/;2024
19013259;META PLATFORMS INC.;OTHER;https://finance.yahoo.com/quote/META/;2024
19013259;META PLATFORMS INC.;OTHER;https://www.google.com/finance/quote/META:NASDAQ;2024
19013259;META PLATFORMS INC.;OTHER;https://www.reuters.com/markets/companies/META.O/key-metrics/growth;2024
19013259;META PLATFORMS INC.;OTHER;;
19017221;NOVOMATIC GROUP;FIN_REP;https://www.novomatic.com/sites/default/files/2025-04/NOVOMATIC_Company_Report_2024_EN.pdf;2024
19017221;NOVOMATIC GROUP;OTHER;https://finance.yahoo.com/quote/NVO/;2024
19017221;NOVOMATIC GROUP;OTHER;https://www.google.com/finance/quote/NVO:NYSE;2024
19017221;NOVOMATIC GROUP;OTHER;https://www.reuters.com/markets/companies/NOVOb.CO;2024
19017221;NOVOMATIC GROUP;OTHER;;
19017221;NOVOMATIC GROUP;OTHER;;
19019578;HUSQVARNA AB;FIN_REP;https://www.husqvarnagroup.com/sites/husqvarna/files/2024-03/Husqvarna_Annual_and_Sustainability_Report_2023.pdf;2023
19019578;HUSQVARNA AB;OTHER;https://companiesmarketcap.com/husqvarna/revenue/;2024
19019578;HUSQVARNA AB;OTHER;https://finance.yahoo.com/quote/HUSQ-B.ST/;2024
19019578;HUSQVARNA AB;OTHER;https://www.reuters.com/markets/companies/HUSQb.ST/;2024
19019578;HUSQVARNA AB;OTHER;https://www.google.com/finance/quote/VOLCAR-B:STO;2024
19019578;HUSQVARNA AB;OTHER;;
19031780;WALT DISNEY COMPANY (THE);FIN_REP;https://thewaltdisneycompany.com/app/uploads/2025/01/2024-Annual-Report.pdf;2024
19031780;WALT DISNEY COMPANY (THE);OTHER;https://companiesmarketcap.com/walt-disney/revenue/;2024
19031780;WALT DISNEY COMPANY (THE);OTHER;https://finance.yahoo.com/quote/DIS/;2024
19031780;WALT DISNEY COMPANY (THE);OTHER;https://www.google.com/finance/quote/DIS:NYSE;2024
19031780;WALT DISNEY COMPANY (THE);OTHER;https://www.reuters.com/markets/companies/DIS.N;2024
19031780;WALT DISNEY COMPANY (THE);OTHER;;
19032544;RETHMANN;FIN_REP;https://www.unepfi.org/wordpress/wp-content/uploads/2024/06/VHV-Annual-Report_2023.pdf;2023
19032544;RETHMANN;OTHER;https://ca.finance.yahoo.com/quote/RET-A.V/;2024
19032544;RETHMANN;OTHER;;
19032544;RETHMANN;OTHER;;
19032544;RETHMANN;OTHER;;
19032544;RETHMANN;OTHER;;
19032847;MITSUI & CO LTD;FIN_REP;https://www.mitsui.com/jp/en/ir/library/securities/__icsFiles/afieldfile/2024/06/19/en_105yuho.pdf;2024
19032847;MITSUI & CO LTD;OTHER;https://companiesmarketcap.com/inr/mitsui-fudosan/revenue/;2024
19032847;MITSUI & CO LTD;OTHER;https://finance.yahoo.com/quote/8031.T/;2024
19032847;MITSUI & CO LTD;OTHER;https://www.reuters.com/markets/companies/8031.t;2024
19032847;MITSUI & CO LTD;OTHER;https://www.google.com/finance/quote/8316:TYO;2024
19032847;MITSUI & CO LTD;OTHER;;
19037620;JBS S.A.;FIN_REP;https://jbsesg.com/docs/JBS_2023_US_Sust_Executive_Summary.pdf;2023
19037620;JBS S.A.;OTHER;https://finance.yahoo.com/quote/JBSAY/;2024
19037620;JBS S.A.;OTHER;https://companiesmarketcap.com/jbs/revenue/;2024
19037620;JBS S.A.;OTHER;https://www.google.com/finance/quote/JBSS3:BVMF;2024
19037620;JBS S.A.;OTHER;https://www.reuters.com/markets/companies/JBSS3.SA/;2024
19037620;JBS S.A.;OTHER;;
19037648;H & M HENNES & MAURITZ;FIN_REP;https://hmgroup.com/wp-content/uploads/2025/01/H-M-Hennes-Mauritz-AB-Full-year-report-2024.pdf;2024
19037648;H & M HENNES & MAURITZ;OTHER;https://finance.yahoo.com/quote/HM-B.ST/;2024
19037648;H & M HENNES & MAURITZ;OTHER;https://jp.reuters.com/markets/companies/HMb.ST;2024
19037648;H & M HENNES & MAURITZ;OTHER;https://companiesmarketcap.com/h-m/revenue/;2024
19037648;H & M HENNES & MAURITZ;OTHER;https://www.google.com/finance/quote/FABG:STO;2024
19037648;H & M HENNES & MAURITZ;OTHER;;
19041196;MERCEDES-BENZ GROUP;FIN_REP;https://group.mercedes-benz.com/documents/investors/reports/annual-report/mercedes-benz/mercedes-benz-annual-report-2024-incl-combined-management-report-mbg-ag.pdf;2024
19041196;MERCEDES-BENZ GROUP;OTHER;https://companiesmarketcap.com/mercedes-benz-group/revenue/;2024
19041196;MERCEDES-BENZ GROUP;OTHER;https://finance.yahoo.com/quote/MBGYY/;2024
19041196;MERCEDES-BENZ GROUP;OTHER;https://www.reuters.com/markets/companies/mbgn.de/;2024
19041196;MERCEDES-BENZ GROUP;OTHER;https://www.google.com/finance/quote/MBG:ETR;2024
19041196;MERCEDES-BENZ GROUP;OTHER;;
19041914;PEPSICO INC;FIN_REP;https://www.pepsico.com/docs/default-source/annual-reports/2024-pepsico-annual-report.pdf?sfvrsn=4184de56_3;2024
19041914;PEPSICO INC;OTHER;https://finance.yahoo.com/quote/PEP/;2024
19041914;PEPSICO INC;OTHER;https://www.google.com/finance/quote/PEP:NASDAQ;2024
19041914;PEPSICO INC;OTHER;https://companiesmarketcap.com/pepsico/earnings/;2024
19041914;PEPSICO INC;OTHER;https://jp.reuters.com/markets/companies/PEP.O;2024
19041914;PEPSICO INC;OTHER;;
19042061;COMPASS GROUP PLC;FIN_REP;https://www.compass-group.com/content/dam/compass-group/corporate/oar-2024/annual-report-2024.pdf;2024
19042061;COMPASS GROUP PLC;OTHER;https://companiesmarketcap.com/eur/compass-group/revenue/;2024
19042061;COMPASS GROUP PLC;OTHER;https://uk.finance.yahoo.com/quote/CPG.L/;2024
19042061;COMPASS GROUP PLC;OTHER;https://jp.reuters.com/markets/companies/CPG.L;2024
19042061;COMPASS GROUP PLC;OTHER;https://www.google.com/finance/quote/EXPN:LON;2024
19042061;COMPASS GROUP PLC;OTHER;;
19044103;ATOS SE;FIN_REP;https://atos.net/wp-content/uploads/2025/03/PR-Atos-FY-2024-results.pdf;2024
19044103;ATOS SE;OTHER;https://finance.yahoo.com/quote/ATO.PA/;2024
19044103;ATOS SE;OTHER;https://www.google.com/finance/quote/ATO:EPA;2024
19044103;ATOS SE;OTHER;https://www.reuters.com/markets/companies/AEXYD.PK;2024
19044103;ATOS SE;OTHER;https://companiesmarketcap.com/atos/revenue/;2024
19044103;ATOS SE;OTHER;;
19044732;VOLKSWAGEN;FIN_REP;https://www.volkswagen-group.com/en/publications/more/fitch-volkswagen-ag-press-release-08-14-2024-2763/download?disposition=attachment;2024
19044732;VOLKSWAGEN;OTHER;https://companiesmarketcap.com/volkswagen/revenue/;2024
19044732;VOLKSWAGEN;OTHER;https://finance.yahoo.com/quote/VOW3.DE/;2024
19044732;VOLKSWAGEN;OTHER;https://www.google.com/finance/quote/VOW:ETR;2024
19044732;VOLKSWAGEN;OTHER;https://www.reuters.com/markets/companies/VOWG.DE;2024
19044732;VOLKSWAGEN;OTHER;;
19045186;TOYOTA MOTOR CORPORATION;FIN_REP;https://www.toyota-boshoku.com/global/news/_assets/upload/AnnualFinancialReport2024.pdf;2024
19045186;TOYOTA MOTOR CORPORATION;OTHER;https://finance.yahoo.com/quote/TM/;2024
19045186;TOYOTA MOTOR CORPORATION;OTHER;https://www.google.com/finance/quote/7203:TYO;2024
19045186;TOYOTA MOTOR CORPORATION;OTHER;https://www.reuters.com/markets/companies/7203.T/financials;2024
19045186;TOYOTA MOTOR CORPORATION;OTHER;https://companiesmarketcap.com/toyota/revenue/;2024
19045186;TOYOTA MOTOR CORPORATION;OTHER;;
19050011;DEUTSCHE TELEKOM;FIN_REP;https://telekom.com/resource/blob/1085970/9e25d438580a5e3f39521fd94ed5e48c/dt-24-annual-report-data.pdf;2024
19050011;DEUTSCHE TELEKOM;OTHER;https://companiesmarketcap.com/deutsche-telekom/revenue/;2024
19050011;DEUTSCHE TELEKOM;OTHER;https://finance.yahoo.com/quote/DTE.DE/;2024
19050011;DEUTSCHE TELEKOM;OTHER;https://www.google.com/finance/quote/DTE:ETR;2024
19050011;DEUTSCHE TELEKOM;OTHER;https://jp.reuters.com/markets/companies/DTEGn.DE;2024
19050011;DEUTSCHE TELEKOM;OTHER;;
19050406;ITOCHU CORPORATION;FIN_REP;https://www.itochu.co.jp/en/files/FIR2024E.pdf;2024
19050406;ITOCHU CORPORATION;OTHER;https://companiesmarketcap.com/itochu-techno-solutions/revenue/;2024
19050406;ITOCHU CORPORATION;OTHER;https://finance.yahoo.com/quote/ITOCY/;2024
19050406;ITOCHU CORPORATION;OTHER;https://www.google.com/finance/quote/8001:TYO;2024
19050406;ITOCHU CORPORATION;OTHER;https://www.reuters.com/markets/companies/8133.T/;2024
19050406;ITOCHU CORPORATION;OTHER;;
19052995;ALSTOM;FIN_REP;https://www.alstom.com/sites/alstom.com/files/2024/05/07/20240508_Alstom_FY_%202023_24_Annual_Results_Management_Report_EN.pdf;2024
19052995;ALSTOM;OTHER;https://finance.yahoo.com/quote/ALO.PA/;2024
19052995;ALSTOM;OTHER;https://www.google.com/finance/quote/ALO:EPA;2024
19052995;ALSTOM;OTHER;https://www.reuters.com/markets/companies/also.pa;2024
19052995;ALSTOM;OTHER;https://companiesmarketcap.com/alstom/pe-ratio/;2024
19052995;ALSTOM;OTHER;;
19053695;DANONE;FIN_REP;https://www.danone.com/content/dam/corp/global/danonecom/investors/en-all-publications/2025/registrationdocuments/urd2024accessibleversion.pdf;2024
19053695;DANONE;OTHER;https://finance.yahoo.com/quote/BN.PA/;2024
19053695;DANONE;OTHER;https://www.google.com/finance/quote/BN:EPA;2024
19053695;DANONE;OTHER;https://companiesmarketcap.com/eur/danone/revenue/;2024
19053695;DANONE;OTHER;https://www.reuters.com/markets/companies/DANO.PA/;2024
19053695;DANONE;OTHER;;
19057037;THERMO FISHER SCIENTIFIC INC.;FIN_REP;https://corporate.thermofisher.com/content/dam/tfcorpsite/documents/corporate-social-responsibility/annual-reports/2023-CSR-Report.pdf;2023
19057037;THERMO FISHER SCIENTIFIC INC.;OTHER;https://companiesmarketcap.com/thermo-fisher-scientific/revenue/;2024
19057037;THERMO FISHER SCIENTIFIC INC.;OTHER;https://finance.yahoo.com/quote/TMO/;2024
19057037;THERMO FISHER SCIENTIFIC INC.;OTHER;https://www.google.com/finance/quote/TMO:NYSE;2024
19057037;THERMO FISHER SCIENTIFIC INC.;OTHER;https://www.reuters.com/markets/companies/TMO.N;2024
19057037;THERMO FISHER SCIENTIFIC INC.;OTHER;;
19060705;NIPPON TELEGRAPH AND TELEPHONE CORPORATION;FIN_REP;https://www.nttdata.com/global/en/-/media/nttdataglobal/1_files/investors/integrated-report/fy2024_ar_b.pdf?rev=dcabd34fc33b471f91804421fcdb7f17;2024
19060705;NIPPON TELEGRAPH AND TELEPHONE CORPORATION;OTHER;https://finance.yahoo.com/quote/NTTYY/;2024
19060705;NIPPON TELEGRAPH AND TELEPHONE CORPORATION;OTHER;https://www.google.com/finance/quote/9432:TYO;2024
19060705;NIPPON TELEGRAPH AND TELEPHONE CORPORATION;OTHER;https://companiesmarketcap.com/nippon-telegraph-and-telephone/revenue/;2024
19060705;NIPPON TELEGRAPH AND TELEPHONE CORPORATION;OTHER;https://www.reuters.com/markets/companies/9432.T/;2024
19060705;NIPPON TELEGRAPH AND TELEPHONE CORPORATION;OTHER;;
19061929;ZHEJIANG GEELY HOLDING GROUP CO LTD;FIN_REP;https://zgh.com/wp-content/uploads/Geely-Holding-Group-Sustainability-Report-2023-EN.pdf;2023
19061929;ZHEJIANG GEELY HOLDING GROUP CO LTD;OTHER;https://companiesmarketcap.com/largest-companies-by-revenue/?download=csv;2024
19061929;ZHEJIANG GEELY HOLDING GROUP CO LTD;OTHER;https://finance.yahoo.com/quote/GELYF/;2024
19061929;ZHEJIANG GEELY HOLDING GROUP CO LTD;OTHER;https://www.google.com/finance/quote/0305:HKG?hl=th;2024
19061929;ZHEJIANG GEELY HOLDING GROUP CO LTD;OTHER;https://www.reuters.com/markets/companies/0175.HK/;2024
19061929;ZHEJIANG GEELY HOLDING GROUP CO LTD;OTHER;;
19063169;DEUTSCHE POST;FIN_REP;https://deutsche-boerse.com/resource/blob/4171108/63e51ae4a2d36e3cd97e4bb520f8b37f/data/DBG-annual-report-2024-a4.pdf;2024
19063169;DEUTSCHE POST;OTHER;https://companiesmarketcap.com/deutsche-post/revenue/;2024
19063169;DEUTSCHE POST;OTHER;https://finance.yahoo.com/quote/DHL.DE/history/;2024
19063169;DEUTSCHE POST;OTHER;https://jp.reuters.com/markets/companies/DHLn.DE;2024
19063169;DEUTSCHE POST;OTHER;https://www.google.com/finance/quote/DB:NYSE;2024
19063169;DEUTSCHE POST;OTHER;;
19063238;ACCENTURE PLC;FIN_REP;https://investor.accenture.com/~/media/Files/A/Accenture-IR-V3/home/accenture-fiscal-2024-annual-report.pdf;2024
19063238;ACCENTURE PLC;OTHER;https://companiesmarketcap.com/accenture/revenue/;2024
19063238;ACCENTURE PLC;OTHER;https://finance.yahoo.com/quote/ACN/;2024
19063238;ACCENTURE PLC;OTHER;https://www.google.com/finance/quote/ACN:NYSE;2024
19063238;ACCENTURE PLC;OTHER;https://jp.reuters.com/markets/companies/ACN.N;2024
19063238;ACCENTURE PLC;OTHER;;
19071003;SCHAEFFLER;FIN_REP;https://www.schaeffler.com/remotemedien/media/_shared_media_rwd/08_investor_relations/reports/2024_ar/2024_schaeffler_annual_report_en_4lcd3b.pdf;2024
19071003;SCHAEFFLER;OTHER;https://companiesmarketcap.com/schaeffler/revenue/;2024
19071003;SCHAEFFLER;OTHER;https://finance.yahoo.com/quote/SCHAEFFLER.NS/;2024
19071003;SCHAEFFLER;OTHER;https://www.google.com/finance/quote/SCHAEFFLER:NSE?hl=it;2024
19071003;SCHAEFFLER;OTHER;https://www.reuters.com/markets/companies/SHA0.DE;2024
19071003;SCHAEFFLER;OTHER;;
19078026;SINOCHEM;FIN_REP;http://hk.sinochem.com/Portals/196/Uploads/Files/2024/6-24/638548333781512368.pdf;2024
19078026;SINOCHEM;OTHER;https://www.reuters.com/markets/companies/600500.SS/;2024
19078026;SINOCHEM;OTHER;https://companiesmarketcap.com/tsakos-energy-navigation/marketcap/;2024
19078026;SINOCHEM;OTHER;https://finance.yahoo.com/quote/600500.SS/;2024
19078026;SINOCHEM;OTHER;https://www.google.com/finance/quote/SBHMY:OTCMKTS?hl=de;2024
19078026;SINOCHEM;OTHER;;
19078254;BOUYGUES;FIN_REP;https://www.bouygues.com/wp-content/uploads/docs/91140/press-release.pdf;2024
19078254;BOUYGUES;OTHER;https://companiesmarketcap.com/eur/bouygues/revenue/;2024
19078254;BOUYGUES;OTHER;https://finance.yahoo.com/quote/EN.PA/history/;2024
19078254;BOUYGUES;OTHER;https://www.google.com/finance/quote/DG:EPA;2024
19078254;BOUYGUES;OTHER;https://www.reuters.com/markets/companies/BOUY.PA/;2024
19078254;BOUYGUES;OTHER;;
19081380;EDP;FIN_REP;https://www.edpr.com/sites/edpr/files/2025-02/EDPR_AnnualReport2024.pdf;2024
19081380;EDP;OTHER;https://finance.yahoo.com/quote/EDPR.LS/;2024
19081380;EDP;OTHER;https://www.reuters.com/markets/companies/EDP.LS;2024
19081380;EDP;OTHER;https://companiesmarketcap.com/eur/edp-group/revenue/;2024
19081380;EDP;OTHER;https://www.google.com/finance/quote/EDPFY:OTCMKTS?hl=zh;2024
19081380;EDP;OTHER;;
19089102;NOVARTIS AG;FIN_REP;https://www.novartis.com/sites/novartiscom/files/novartis-annual-report-2024.pdf;2024
19089102;NOVARTIS AG;OTHER;https://companiesmarketcap.com/inr/novartis/revenue/;2024
19089102;NOVARTIS AG;OTHER;https://finance.yahoo.com/quote/NVS/;2024
19089102;NOVARTIS AG;OTHER;https://www.google.com/finance/quote/NOVN:SWX;2024
19089102;NOVARTIS AG;OTHER;https://jp.reuters.com/markets/companies/NOVN.S;2024
19089102;NOVARTIS AG;OTHER;;
19098069;EXXON MOBIL CORP;FIN_REP;https://investor.exxonmobil.com/sec-filings/annual-reports/content/0001193125-24-092555/0001193125-24-092555.pdf;2023
19098069;EXXON MOBIL CORP;OTHER;https://companiesmarketcap.com/exxon-mobil/revenue/;2024
19098069;EXXON MOBIL CORP;OTHER;https://finance.yahoo.com/quote/XOM/;2024
19098069;EXXON MOBIL CORP;OTHER;https://www.google.com/finance/quote/XOM:NYSE;2024
19098069;EXXON MOBIL CORP;OTHER;https://www.reuters.com/markets/companies/XOM/;2024
19098069;EXXON MOBIL CORP;OTHER;;
19098782;HENKEL KGAA;FIN_REP;https://group.dhl.com/content/dam/deutschepostdhl/en/media-center/investors/documents/annual-reports/DHL-Group-2024-Annual-Report.pdf;2024
19098782;HENKEL KGAA;OTHER;https://companiesmarketcap.com/henkel/revenue/;2024
19098782;HENKEL KGAA;OTHER;https://finance.yahoo.com/quote/HEN3.DE/;2024
19098782;HENKEL KGAA;OTHER;https://www.google.com/finance/quote/HEN:ETR;2024
19098782;HENKEL KGAA;OTHER;https://www.reuters.com/markets/companies/HNKG.BE/;2024
19098782;HENKEL KGAA;OTHER;;
19103593;D IETEREN GROUP;FIN_REP;https://dieterengroup.imgix.net/press-releases/Press-Release-FY-2024_EN_VF.pdf;2024
19103593;D IETEREN GROUP;OTHER;https://companiesmarketcap.com/cad/d-ieteren-group/revenue/;2024
19103593;D IETEREN GROUP;OTHER;https://finance.yahoo.com/quote/DIE.BR/;2024
19103593;D IETEREN GROUP;OTHER;https://www.reuters.com/markets/companies/IETB.BR;2024
19103593;D IETEREN GROUP;OTHER;https://www.google.com/finance/quote/DIE:EBR;2024
19103593;D IETEREN GROUP;OTHER;;
19106201;HEINEKEN;FIN_REP;https://www.heinekenholding.com/sites/heinekenholding-v2/files/2025-02/heineken-holding-nv-annual-report-2024-final-20250219.pdf;2024
19106201;HEINEKEN;OTHER;https://companiesmarketcap.com/eur/heineken/revenue/;2024
19106201;HEINEKEN;OTHER;https://finance.yahoo.com/quote/HEIA.AS/;2024
19106201;HEINEKEN;OTHER;https://www.google.com/finance/quote/HKHHF:OTCMKTS;2024
19106201;HEINEKEN;OTHER;https://www.reuters.com/markets/companies/HEIO.AS/;2024
19106201;HEINEKEN;OTHER;;
19112336;INDITEX;FIN_REP;https://www.inditex.com/itxcomweb/api/media/604197b9-50de-4f4f-ab84-c1e379cb3fd0/Inditex_Group_Annual_Report_2024.pdf?t=1741989136588;2024
19112336;INDITEX;OTHER;https://companiesmarketcap.com/inditex/eps/;2024
19112336;INDITEX;OTHER;https://www.google.com/finance/quote/ITX:BME?hl=es&window=5D;2024
19112336;INDITEX;OTHER;https://finance.yahoo.com/quote/IDEXY/;2024
19112336;INDITEX;OTHER;https://www.reuters.com/markets/companies/ITX.MC/;2024
19112336;INDITEX;OTHER;;
19118622;IBERDROLA;FIN_REP;https://www.iberdrola.com/documents/20125/42388/IB_Integrated_Report.pdf;2024
19118622;IBERDROLA;OTHER;https://companiesmarketcap.com/iberdrola/revenue/;2024
19118622;IBERDROLA;OTHER;https://finance.yahoo.com/quote/IBDRY/;2024
19118622;IBERDROLA;OTHER;https://www.google.com/finance/quote/IBE:BME;2024
